575,138,85,33,95,73,100,84,13,12
576,93.3,60,13.4,61,73,67,84,31.4,88
577,229,98,13.9,99,73,100,84,7.6,40
578,152.5,86,4.5,87,73,78,84,2,11
579,255.25,67,1.4,67,73,89,80,34.5,93
580,269,96,21.5,99,58,89,75,10,10
581,357.33,97,0.9,99,73,100,80,1.66,37
582,225.5,86,10.1,86,73,78,84,2,40
583,105.78,60,10.9,61,73,67,80,59.17,37
584,137,83,17.9,84,73,89,75,8,9
585,248,78,3.1,79,73,78,84,30.5,96
586,455.94,64,4.9,64,53,89,66,17.53,6
587,411.12,39,6.2,39,73,100,84,24.87,38
588,274,100,14,100,73,100,84,6.6,32
589,201.8,94,1.6,98,73,100,84,8,40
590,848.15,21,3.5,21,78,78,89,451.15,10
591,1164,88,13.4,96,83,78,91,11,8
592,427.65,86,1.4,86,53,89,66,120.48,3
593,3343,83,5.5,84,83,89,91,2,3
594,1099,95,10.6,99,73,78,84,28,90
595,319.83,84,1.1,84,53,89,66,108.96,6
596,489.2,67,5.1,68,73,78,80,117.2,90
597,79.12,70,5.3,70,73,89,84,2.87,7
598,254.4,97,1.6,99,73,100,84,7.6,39
599,409,87,18.1,96,73,78,84,1,10
600,202.4,89,1,96,73,100,84,9.2,33
601,287.4,91,1.3,97,50,100,72,36.6,3
602,86.86,100,19.7,100,73,78,80,1,88
603,291.25,92,3,97,60,67,74,16.25,5
604,137,83,21.6,84,73,89,84,7,62
605,1391.5,89,3.4,96,73,78,84,45.5,89
606,308.45,87,9.3,96,67,78,72,0.9,94
607,3157.61,23,1.3,23,78,89,89,60.11,5
608,312.97,93,6,98,67,78,58,25.7,35
609,273.85,87,1.8,95,60,78,72,0.93,66
610,314,63,5.4,63,73,89,75,11.67,34
611,142,97,20.8,99,73,100,84,2,41
612,123.83,99,16.9,100,73,78,62,19,91
613,191,100,1.4,100,73,100,84,8.4,33
614,89,83,40.4,84,78,89,89,3,3
615,110,83,24,84,73,89,84,3,5
616,179,79,2.8,79,73,89,80,29.75,7
617,210,97,25.2,97,73,100,84,16,1
618,436.6,90,1.3,91,73,100,84,90.2,37
619,730.2,86,3.4,95,73,89,84,47.8,37
620,166,86,25.7,95,73,89,62,100,89
621,1703,83,9,84,83,89,91,6,7
622,161,72,14,72,83,89,91,5,11
623,172,89,29.5,96,89,78,93,2,8
624,370.5,86,10.9,86,73,78,84,53,11
625,120.83,64,5.4,65,73,89,75,69.16,2
626,137.75,78,13.4,78,73,89,84,1.75,89
627,97,90,7.3,91,73,78,84,2.2,56
628,189,83,27.6,84,78,89,89,1,58
629,409.67,99,10.9,100,73,89,62,126.34,36
630,217.4,87,15.1,96,73,100,84,7.2,41
631,61.5,72,16.1,72,73,67,84,6,86
632,82.25,99,22.7,100,73,78,80,6.75,95
633,836.5,86,5.4,86,73,67,84,17,97
634,561.5,91,6.4,91,73,78,62,319,90
635,197.4,99,1.1,100,73,100,84,9.8,33
636,226,78,7.9,78,73,89,84,65.25,90
637,268.35,85,4.7,86,53,89,66,81.22,4
638,131.36,90,2.3,97,60,67,79,4,10
639,129,89,10.7,89,73,78,84,7.75,3
640,81,93,35.6,98,58,89,75,1,6
641,154,95,14.9,98,73,100,80,4,2
642,143.67,93,11.2,93,80,78,78,17,9
643,271.6,90,2.1,96,73,100,84,39.2,9
644,147.33,91,16.6,97,73,100,84,18.41,41
645,334,89,14.3,96,73,78,84,42,8
646,166,83,24.6,84,83,89,91,14,5
647,158,72,10.4,72,67,78,82,10.5,92
648,179.5,94,10.5,98,73,89,62,1.25,9
649,116,87,18.6,96,60,89,69,7.56,12
650,677,83,12.1,84,73,100,84,503,9
651,173,91,24.1,97,73,89,62,102,96
652,123.67,87,8.9,95,73,78,84,8.67,2
653,178,56,5.2,57,78,89,89,16.75,10
654,63.83,19,5.1,20,60,78,79,3.92,1
655,874.75,56,3.4,57,73,89,75,102,34
656,481,83,18.5,84,78,89,89,4,6
657,170,87,7.2,95,73,78,80,29.6,3
658,194,56,10.5,56,78,89,89,72,5
659,1376,99,8.2,95,83,89,91,856,63
660,300.48,85,2.9,86,53,89,66,90.57,9
661,153.5,93,12.7,98,73,100,80,4,12
662,255,87,1.2,95,67,100,82,41.6,12
663,130.25,79,2.4,79,73,78,84,93.75,94
664,60.18,93,13.1,98,67,100,77,8.93,9
665,142.17,46,6.2,47,73,89,84,10.34,5
666,137.81,63,2.5,64,73,89,84,11.12,92
667,208,92,1.1,97,73,100,84,9.2,39
668,110.78,85,13.2,95,73,78,80,1.78,96
669,1078.33,84,5.8,84,72,78,86,92.33,63
670,237,97,20.7,99,73,100,80,35,9
671,1939,99,6.9,100,73,78,84,1,42
672,287.93,100,6.9,100,67,78,77,17.73,88
673,407,85,19.1,95,58,89,75,32,11
674,464,67,2.2,67,80,89,83,38.42,8
675,445,89,12.1,96,83,89,91,1.5,10
676,484.5,78,5.9,79,67,89,72,43.5,1
677,3283,92,1.6,93,73,78,80,35.75,38
678,664,83,13.6,84,83,89,91,53,7
679,281.8,93,1.3,98,73,100,84,7.2,41
680,932,67,3.9,68,73,78,87,5.75,10
681,113.2,51,5.5,51,73,78,84,4,56
682,91.5,86,17.2,86,73,89,84,5,88
683,386.44,27,6,28,60,78,79,8.2,9
684,505,100,6.1,100,73,78,84,11.33,3
685,316.28,86,7.2,95,33,78,62,25.52,5
686,219,87,2.8,96,73,78,80,17,87
687,85.25,78,9.2,78,73,89,84,3.5,89
688,459,98,9.5,100,73,89,80,3,36
689,3625.06,64,1.3,65,73,78,80,3.94,3
690,214,86,17.8,86,80,89,87,2,5
691,169.4,90,6.4,91,73,78,84,28.2,5
692,210.4,90,4.3,96,73,100,84,8.4,8
693,166,83,28.1,84,83,89,91,6,62
694,148.06,52,7.8,53,67,89,77,88.18,94
695,182,92,15.7,97,67,78,72,54,11
696,126,94,1.9,98,60,100,74,37.67,8
697,175.5,96,4.7,99,60,100,74,58,26
698,254.6,98,1.7,99,67,100,82,43.2,5
699,237.8,99,14.3,100,73,100,84,9.6,32
700,621.2,85,8.3,95,73,78,80,10,38
701,130.75,95,21.7,98,73,78,80,8,10
702,163,96,16.2,99,73,78,84,12.25,86
703,112.83,98,4.1,100,73,100,84,45.16,33
704,103.67,97,4.7,99,73,100,75,2,96
705,312.5,21,3.1,22,42,100,72,25.9,89
706,223.5,72,11.9,72,73,89,75,8,65
707,126.25,91,12.2,97,73,89,75,10,12
708,95.38,62,13.7,62,73,78,80,55.88,88
709,118.75,86,12.8,95,67,78,77,0.87,41
710,294.6,94,13,98,73,100,84,8.4,32
711,280.61,85,4.8,86,53,89,66,85.7,4
712,107.33,63,15.1,63,73,100,84,4,2
713,82.67,93,1.8,98,67,78,77,1.67,34
714,229.6,88,11.9,96,73,100,84,10,37
715,355,66,2.7,67,80,89,83,68.75,9
716,151,92,12.2,97,73,100,80,4.5,11
717,268.2,93,1.2,98,67,100,82,44.8,7
718,296.06,55,6.5,56,67,78,72,64.28,96
719,215,90,1.6,96,73,100,84,9.2,32
720,278.08,59,6.1,59,60,78,62,3,27
721,320,91,23.3,97,73,89,62,237,6
722,126.22,92,14.1,97,73,78,62,19.44,88
723,275.87,85,3.8,86,53,89,66,94.61,8
724,259.8,88,13.4,96,67,100,82,45.2,5
725,1345.5,78,4,79,73,78,84,23.25,4
726,151,85,28.4,95,83,89,91,18,90
727,104,87,18.5,95,73,78,80,1,97
728,132.73,86,14.3,95,73,78,62,34.91,11
729,2141.67,88,3.7,96,73,100,84,1815.34,2
730,4651,65,0.9,65,73,100,80,273,2
731,227,92,15,97,73,100,84,6.6,34
732,350.33,91,7.5,91,73,78,80,51.83,1
733,191.11,87,9.6,95,67,78,77,30.85,89
734,79.65,61,13.3,61,67,100,77,2.75,3
735,174.17,88,13.7,96,73,78,84,18.84,5
736,1760.48,97,2.4,98,67,89,58,18.76,90
737,107,83,27.6,84,83,89,91,9,64
738,104,92,17.1,97,73,100,80,30.67,4
739,211.4,100,14.7,100,73,100,84,7.8,37
740,210.33,93,2.3,98,67,67,72,46.33,9
741,126.2,90,7.2,91,73,78,84,9.8,6
742,111,83,29,84,83,89,91,8,64
743,72.25,89,10.1,89,78,78,89,2.75,11
744,115,83,24.6,84,73,100,84,5,5
745,405,85,6.5,95,73,89,62,16.3,93
746,495,83,18,84,72,78,86,221,5
747,861.75,56,6.2,56,78,89,89,9.75,56
748,244,78,6.9,78,73,89,80,54.25,89
749,160.5,86,17.2,86,73,89,84,3,6
750,128.33,94,4.5,98,73,100,80,26.33,3
751,148.5,87,11.1,95,67,78,82,33.29,92
752,3347,83,5.6,84,83,89,91,2,3
753,3055,56,2.4,57,83,89,91,2.75,3
754,130.25,78,9.4,79,73,89,84,4,11
755,183.42,92,11,97,60,89,79,32.58,88
756,167,85,24.6,95,73,100,84,2,5
757,331,87,20.4,95,73,100,80,46,7
758,140.67,63,4.2,64,60,78,62,3,2
759,416.25,69,6,70,67,78,72,164.13,93
760,68.83,100,21.4,100,73,100,80,7.33,92
761,867.73,94,4,95,33,78,59,47.46,2
762,429.38,20,1,21,42,78,72,141,3
763,837.25,78,5.7,78,73,89,80,55,90
764,151.75,88,8.7,96,73,100,84,69,7
765,212.2,90,1.6,96,73,100,84,8.8,33
766,151.4,53,5.6,54,73,67,84,88.4,34
767,275.8,85,12.1,95,73,100,84,8.8,40
768,155,100,28.1,100,67,89,72,8,59
769,258,92,3.2,97,73,100,84,32.4,5
770,416.33,46,5.1,46,83,89,91,6.33,7
771,206.25,87,6.1,95,60,89,69,96.25,9
772,197,89,28.6,96,60,89,69,16,11
773,168.5,88,5,96,60,89,69,1,38
774,281.39,61,6.1,61,67,78,72,59.06,88
775,302.4,91,12.5,97,73,100,84,8.4,39
776,123.7,93,15.9,98,67,100,82,0.7,96
777,66,83,36.1,84,78,89,89,3,11
778,111,56,13.8,56,83,89,91,6,2
779,947,63,6,63,73,89,75,89,34
780,145.36,33,3.2,34,67,78,72,2.65,7
781,443.56,94,6.6,98,60,89,72,232.46,7
782,173,89,5.1,90,73,89,62,102,40
783,186,93,10.5,94,73,78,80,56,12
784,2457.5,96,2,99,73,78,84,1.5,5
785,994.26,30,2.8,30,67,78,82,88.47,6
786,349.8,92,1.4,97,67,100,82,39.4,6
787,103,94,36.6,98,80,100,87,1,8
788,142,96,29.3,99,73,100,84,17,60
789,211.57,89,4,96,83,78,91,15.93,7
790,214.8,91,15.4,97,73,89,62,11,2
791,243,93,13.7,98,58,100,75,9,35
792,635.42,32,0.3,33,33,78,59,370.75,3
793,1428,99,7.9,98,73,100,84,1274,11
794,113.75,8,9.2,9,67,78,72,3.85,6
795,141,90,1.9,96,67,78,72,25,3
796,196.83,75,1.1,75,73,78,84,36.16,96
797,317.59,91,7.7,92,67,100,72,46.24,5
798,153.79,86,10.1,95,67,100,82,31.79,57
799,439,86,16.5,95,58,100,80,2,5
800,110.67,98,1.6,99,73,89,80,45.89,37
801,317,95,23.8,98,73,100,80,22,7
802,843.5,97,5.7,99,58,89,69,98.5,9
803,134.5,72,15.9,72,78,89,89,11,11
804,244.25,70,9.3,70,73,67,84,30.13,8
805,292.21,56,6.5,57,67,89,77,54.42,95
806,150.4,20,6.5,21,60,89,69,6.8,5
807,256.39,85,5.1,86,53,89,66,77.13,10
808,280.36,94,8.2,94,73,78,62,109,36
809,309,96,23.5,99,73,100,80,22,10
810,156,98,12.5,99,73,100,80,1.5,37
811,348.1,67,2.3,68,73,89,80,74.4,94
812,369.83,66,2.9,67,80,89,83,76.5,11
813,573.81,11,3.5,12,67,78,72,36.72,11
814,218.75,68,2,68,60,89,69,80.75,2
815,1558.07,97,2.6,98,67,89,58,13.14,93
816,168.25,56,5.7,57,67,78,72,20.25,10
817,534.5,72,10.7,72,73,89,75,3.5,9
818,77,50,9.2,51,78,89,89,3.2,66
819,128.6,89,1.8,96,60,100,69,34.4,34
820,144.75,56,10.7,56,73,89,75,4.5,1
821,392.5,46,5.6,47,73,89,75,1.5,34
822,274.8,92,1.6,97,67,100,82,44.8,5
823,101,93,17.9,98,73,78,80,0.83,93
824,324.5,72,14.6,72,78,89,89,124.5,1
825,157.2,53,1.5,53,50,78,66,4.2,93
826,113.33,91,5.7,97,73,100,84,45.66,3
827,131.15,90,14,97,60,100,79,1.23,91
828,221.75,78,9.2,78,73,67,84,82.75,42
829,268.57,85,4.7,86,53,89,66,86.53,7
830,171.6,93,6.6,98,73,89,62,1.8,9
831,136.67,63,6.1,64,78,78,89,3,11
832,57,98,34.6,100,73,100,84,1,95
833,108,92,25.1,97,73,67,84,2,1
834,208.4,94,1.1,98,73,100,84,9.2,37
835,123.64,93,14.6,98,67,100,82,1.19,87
836,1387.5,78,3.5,79,73,78,84,31,4
837,335.89,36,7.1,37,73,78,83,4.78,11
838,83.42,66,1.6,66,73,67,84,3.67,87
839,337.6,99,2.2,100,58,100,75,39.8,9
840,201.48,53,6.7,54,67,67,82,98.35,38
841,210.79,89,11.5,96,67,100,77,5.61,10
842,512.88,99,6.8,100,67,100,77,17.88,60
843,341.39,82,0.9,82,53,89,66,122.26,7
844,205.5,73,1.9,73,60,78,74,27,33
845,243,63,8.3,63,73,89,75,13.33,35
846,247.05,89,6.6,89,67,100,77,55.1,11
847,843.33,88,3.9,88,67,78,77,467,96
848,143,83,15.9,84,73,78,84,23,57
849,140,89,7,96,73,78,84,9.67,5
850,201.6,91,1.5,97,73,100,84,7.8,36
851,214,100,26.7,100,73,78,88,2,1
852,50.07,27,11.2,27,67,78,82,5.93,89
853,2204.38,66,0.7,66,73,78,84,2050.13,36
854,1462,83,9.9,84,83,89,91,3,8
855,123,99,9.8,100,73,100,84,2.33,86
856,220.8,85,0.8,95,73,100,84,10.8,35
857,404.2,87,1.2,95,67,100,82,45,8
858,262.6,89,13.3,96,67,100,82,44,6
859,209.4,98,1.4,100,73,100,84,10,41
860,2297.64,98,1.6,98,73,67,84,712.55,9
861,111,87,27.4,95,58,89,80,2,11
862,303.2,51,5.6,51,83,89,91,6.6,37
863,1326.5,86,6.8,86,73,78,84,41,32
864,348,100,2.4,100,67,78,72,16.8,5
865,275,72,11.8,72,83,89,91,9,11
866,179.5,72,4.1,73,60,100,74,7.5,33
867,782,84,1.5,85,73,78,87,3,10
868,104,90,3.4,96,80,78,87,39,87
869,481.9,94,2.1,94,67,67,84,6.7,89
870,103,85,16.1,95,73,78,80,0.89,91
871,799,99,14.4,95,58,89,80,723,3
872,319.3,85,0.4,85,53,89,66,128.13,9
873,144.31,56,7.4,57,60,67,74,105.5,56
874,281,90,10.2,97,67,78,77,0.82,81
875,703.25,92,3.6,97,73,100,80,265.25,9
876,327.86,94,6.3,98,67,100,77,4.22,91
877,104.6,51,6.7,51,83,89,91,24.2,9
878,119,95,31.3,98,73,100,84,18,11
879,278.87,86,4.9,86,53,89,66,84,4
880,2835.56,97,2,99,73,78,62,13.45,89
881,114,83,24.1,84,73,89,84,4,7
882,331.43,85,1.1,86,53,89,66,93.52,10
883,212.5,100,13,100,78,78,91,6,6
884,396,72,6.7,72,67,89,72,10,93
885,139.5,85,23.2,95,83,89,91,19,40
886,1479.78,65,2.8,65,73,89,80,44,87
887,227,91,14.2,97,58,100,75,10.6,34
888,75.13,20,4.4,20,60,78,79,5.17,12
889,575.5,86,6.4,95,67,100,82,1,88
890,1316.75,88,3.8,96,80,100,87,308,7
891,1383.33,91,3.2,91,73,78,84,41.83,10
892,144.75,98,2.1,100,73,78,84,2.25,9
893,872,83,15.4,84,78,89,89,14,66
894,136.33,46,8.6,46,73,89,84,4.33,57
895,571,83,8.4,84,67,89,72,4,12
896,201.12,44,0.9,44,67,89,72,112.87,65
897,462,99,12.7,100,73,78,80,11,90
898,189,100,15.4,100,73,100,84,21.5,94
899,670,93,13.2,98,80,100,89,16,10
900,1410,83,10.6,84,83,89,91,5,11
901,175,86,9.4,86,73,78,84,3,8
902,620.5,96,8.7,99,73,100,80,398,10
903,143.6,98,16.7,100,73,78,62,34.4,96
904,748,100,17.3,100,80,89,65,29,4
905,1321.5,78,4.1,78,73,78,84,27.25,6
906,109,90,24.1,97,73,67,84,2,10
907,218.8,89,1.4,96,73,100,84,9.2,36
908,421,63,6.7,63,67,78,85,57,11
909,40,72,14,72,73,78,84,2,8
910,319.25,89,2.6,96,73,100,80,99.5,10
911,1648.5,74,3.8,74,83,89,91,265.5,57
912,338.87,86,2.5,86,53,89,66,97.09,8
913,648,92,0.6,97,73,78,84,3,34
914,90.12,69,6.5,70,73,89,84,21.37,12
915,560.62,100,2.2,100,78,89,89,41.85,90
916,136,89,20.3,96,60,89,69,51,7
917,192,98,1.3,100,73,100,84,14,40
918,602,90,18.7,96,73,100,84,19,12
919,146.88,92,13.4,93,73,78,75,11.88,64
920,57.42,66,12.5,66,67,100,77,5.31,10
921,257,94,1.2,98,67,100,82,37.2,7
922,84,95,22.4,99,50,89,77,1,2
923,206,95,1.2,98,73,100,84,8.8,34
924,199,96,13.5,99,73,100,84,36,86
925,267,98,9.5,100,80,78,65,2,3
926,232,100,13,100,73,100,84,51.5,35
927,332,97,10.4,99,80,100,86,2.29,5
928,753,72,7.7,72,73,78,84,1.5,67
929,266.6,88,1.9,96,67,100,82,43.2,6
930,87.9,67,14.7,67,73,67,80,37.8,88
931,505,89,7.8,96,83,89,91,32.67,60
932,98.67,91,18.6,97,67,78,77,0.67,92
933,216.5,98,4,100,67,100,77,17.5,18
934,3356.5,91,1.5,97,60,78,79,19.07,91
935,622.33,75,6.3,76,53,89,66,7,62
936,108.5,86,16.5,86,80,89,87,2.5,89
937,119.67,94,11.8,98,73,78,80,2,6
938,262.4,96,3.2,99,73,100,84,48.6,5
939,78,92,36.9,97,73,100,84,1,89
940,736.5,86,9.2,86,73,78,84,2,6
941,310.74,86,3.6,86,53,89,66,93.78,2
942,292,86,3.8,87,53,89,66,90,10
943,1147.3,27,3.2,28,60,78,79,1.91,1
944,234.5,89,23.7,96,78,89,89,106,9
945,250.8,100,1.4,100,50,100,72,42.4,12
946,195.75,86,13.3,95,67,78,82,1.13,38
947,213,85,1.8,95,73,100,84,8.2,40
948,1226.67,63,1.9,64,83,89,91,869,41
949,268,88,10.9,88,67,78,72,11,2
950,62.05,72,10.2,73,67,100,77,6.05,8
951,82,83,38.7,84,80,89,57,2,3
952,352.5,86,4.5,86,73,89,84,267.5,64
953,462.5,78,2.7,79,73,67,84,177.5,66
954,379.2,96,1.1,99,67,100,82,44.4,10
955,94.67,98,4.7,99,73,100,84,16.34,8
956,135,97,7.5,99,73,78,84,9,10
957,337,93,4.7,98,67,78,72,27,1
958,231.8,94,15.3,98,73,100,84,5.8,32
959,288.21,93,7.7,98,67,78,82,16,92
960,215,98,1.6,100,73,78,84,3,9
961,101.5,90,1.4,97,58,100,75,8.25,4
962,257.8,92,1.1,97,73,100,84,8.2,38
963,147,83,13.2,84,80,100,83,2,3
964,543,95,9.3,99,73,100,84,7.4,42
965,160,83,25.7,84,78,89,89,3,7
966,409,84,1,85,53,89,66,167,2
967,205,83,21.2,84,83,89,91,4,36
968,101,85,16.1,95,73,89,75,16,64
969,473.67,63,7.9,63,67,78,72,7.34,4
970,331.5,88,4.6,96,73,78,84,29.5,96
971,107.57,89,2.2,96,73,100,80,5.71,2
972,47.56,62,7.5,63,67,89,72,1.81,38
973,200.2,100,1.1,100,73,100,84,10.4,40
974,706,86,3.2,95,73,78,84,15.5,31
975,188.67,68,0.6,68,67,89,72,60,79
976,390,72,16.2,72,78,89,89,119,11
977,229.78,16,11.6,17,72,78,86,3.19,58
978,161,83,25.6,84,78,89,89,4,5
979,356.67,66,3,66,80,89,83,59.5,7
980,325.97,12,3.5,13,67,78,72,25.23,40
981,317.8,90,1.3,97,67,100,82,46.2,9
982,199.25,92,8.2,97,80,100,87,20,90
983,303,84,3.2,84,67,78,77,3,87
984,397,56,5.5,56,67,78,85,50,4
985,136.17,89,8.4,96,73,56,75,11.17,7
986,125,91,32.3,97,58,89,80,6,9
987,329,92,25.6,97,73,100,84,154,6
988,140.33,63,19.9,63,83,89,91,2,8
989,452.75,88,4.5,96,67,100,72,142.25,88
990,64,83,24.7,84,78,89,89,3,1
991,71.62,17,5.3,17,60,78,79,5.5,7
992,248.31,12,7.3,12,53,78,71,9.46,66
993,1936.33,76,2.3,76,73,78,88,1627.33,4
994,163,83,22.8,84,78,89,89,5,1
995,323,90,23.5,97,73,100,80,23,3
996,127.68,59,8.5,60,80,78,83,3.41,90
997,285.04,86,3.2,86,53,89,66,91.87,4
998,182.57,43,5.3,43,83,89,91,9.28,9
999,131.71,65,2.1,65,73,89,80,1.35,91
1000,165,89,13.6,96,80,78,87,2,63
1001,203.6,97,3.3,99,58,100,75,6.8,32
1002,371.35,87,1.4,88,53,89,66,126.61,9
1003,206.2,87,3.7,96,73,100,84,6.2,34
1004,135.33,86,10.1,95,73,78,84,8,6
1005,144.8,91,18.8,97,73,78,62,27.2,88
1006,116.5,56,7,57,73,100,80,1.75,60
1007,60.84,70,10.5,71,67,100,77,5.95,5
1008,291,99,1.1,100,58,100,75,9.8,39
1009,151,93,3.7,98,73,89,62,31.5,12
1010,303.43,85,1.8,86,53,89,66,116.73,4
1011,298,99,10.3,100,83,89,91,20,8
1012,1112.25,78,2.8,79,73,78,84,75.25,17
1013,252.4,95,1.8,98,58,100,75,7.6,34
1014,1306,73,1.2,74,73,89,75,259.5,12
1015,306,90,12.6,96,73,100,84,7,35
1016,102.64,83,13.3,84,78,89,89,48.36,3
1017,152.45,96,13.2,99,67,78,77,6.09,8
1018,165.2,91,1.4,91,73,100,80,11.6,62
1019,65.07,88,16.7,96,67,100,77,1.28,3
1020,222.08,59,7.6,59,73,78,80,60.37,27
1021,520.5,92,6.5,97,67,100,72,19.25,62
1022,138.06,100,11,100,60,78,69,2.06,83
1023,263.89,87,7,88,67,100,77,70.52,4
1024,167.5,55,6.3,56,67,89,72,26.67,10
1025,184.67,98,2.6,100,60,78,79,32,27
1026,98,94,0.7,98,73,78,80,3,96
1027,125.67,92,7.2,97,73,78,84,18,9
1028,79.25,99,20.8,100,73,78,80,25.5,92
1029,127.5,98,12.4,100,73,89,75,11,9
1030,53,97,11.6,99,73,78,84,2,38
1031,111.33,95,11,99,67,78,77,31.8,96
1032,615,97,1.4,99,80,78,65,54.5,33
1033,289.25,92,11.4,93,73,100,80,4.63,60
1034,172,98,6.1,99,73,78,84,1,37
1035,165,100,23.4,100,73,100,80,2,4
1036,338.82,85,0.4,85,53,89,66,140.68,3
1037,208.6,67,4,67,73,89,75,56.1,4
1038,374.67,63,6.3,63,73,89,62,15.67,91
1039,172.67,87,6.8,95,73,78,84,14,8
1040,324.44,31,4.9,32,60,78,83,123.94,11
1041,116.75,56,4.9,57,73,89,80,2,37
1042,423.7,67,4.8,67,80,67,87,36.4,10
1043,149,94,16.7,98,73,78,84,36,42
1044,312.67,63,8.6,63,83,89,91,40.34,12
1045,246.25,88,6.3,96,73,100,80,17,58
1046,120,97,11.9,99,73,78,84,57,41
1047,183,89,5.8,96,73,78,84,3,2
1048,205,71,13.1,72,83,89,91,11,4
1049,195.56,100,11.6,100,73,78,80,25.78,95
1050,262.37,34,5.9,35,67,89,72,35.48,9
1051,118,96,8,99,73,78,80,3,11
1052,212.2,95,1.6,98,73,100,84,12.8,32
1053,99,83,17.1,84,73,78,80,4,5
1054,328,85,12,95,58,100,75,9.6,33
1055,186.25,87,4.1,96,73,100,80,14.75,57
1056,171,86,16.5,95,73,100,80,2,8
1057,191,92,9.4,97,73,100,84,42.6,1
1058,142.5,94,6.8,98,73,78,84,12.5,3
1059,281.6,95,13.9,99,73,100,84,7,35
1060,1242.11,64,3.3,64,73,89,80,28.67,87
1061,89.6,88,18.7,96,67,78,58,32,4
1062,108.67,87,4.8,95,73,100,84,24.84,12
1063,507,89,2.2,96,73,100,84,42.8,5
1064,411.83,66,2.7,66,80,89,83,78.5,2
1065,172.5,72,14,72,83,89,91,7,11
1066,319.38,12,3.6,13,67,78,72,31.07,34
1067,69.33,91,1.7,97,80,78,87,2,66
1068,214,93,1.3,98,58,100,75,8.6,41
1069,55.75,78,10.4,78,73,89,84,3.5,87
1070,704,83,15.5,84,89,100,93,8,65
1071,129,13,8.9,14,33,78,59,8.39,95
1072,245.6,99,1.6,100,50,100,72,40.8,6
1073,599,92,3.6,97,67,89,72,9.67,10
1074,79,83,22.7,84,50,89,80,4,7
1075,2801.56,96,2,99,73,78,75,8.89,92
1076,506.85,21,6.3,21,60,78,74,6.2,59
1077,659.5,97,4.7,99,73,100,87,2,6
1078,1614.67,63,3.7,64,73,89,75,5,57
1079,465,83,9.1,84,83,89,93,63,10
1080,201.2,97,1.2,99,73,100,84,8.4,32
1081,222,90,10.2,97,73,100,84,23.67,12
1082,218.4,92,1.7,97,73,100,84,6.8,42
1083,164,71,11.2,72,83,89,91,24,58
1084,174.1,55,10.2,55,67,89,77,28.03,36
1085,256.2,98,1.4,100,73,100,84,39.6,10
1086,108.5,100,1.1,100,73,78,80,1.5,87
1087,280,79,2.3,79,80,78,87,2,89
1088,119,86,18.1,86,73,89,84,4.5,12
1089,97.04,94,11.9,98,67,78,77,39.12,58
1090,3582.8,99,2,99,80,78,83,31.6,95
1091,240.17,91,2.5,92,67,89,72,46.67,88
1092,168,26,7.7,26,53,100,66,16,33
1093,119.83,74,2.8,74,73,78,80,35.33,87
1094,306.2,95,9.8,99,73,78,80,21.2,90
1095,85.25,97,19.3,99,73,89,62,28.25,92
1096,332.11,31,4.5,31,60,78,83,118.67,9
1097,65,86,18,86,73,89,84,4.5,91
1098,189,83,22.2,84,73,100,84,7,8
1099,270.5,45,1.6,45,58,78,69,2.83,5
1100,4023.3,16,0.6,17,60,89,79,315.26,38
1101,3071.5,90,1.4,97,80,78,87,19.75,38
1102,113.5,72,17.2,72,50,78,77,2.5,5
1103,110,83,20.8,84,58,78,84,6,7
1104,161.69,87,12.4,95,60,100,74,14.77,94
1105,98.33,99,5.5,100,73,100,80,46.66,67
1106,378,83,17.8,84,83,89,91,15,59
1107,774.25,56,5.2,56,80,100,78,6.75,91
1108,207.8,86,1.6,95,58,100,75,9.2,35
1109,64.75,86,7.8,86,67,100,77,7.95,11
1110,108.67,88,5.2,88,73,89,75,19.67,9
1111,161.54,90,9.6,96,67,89,58,29.54,89
1112,474,89,11.5,96,58,89,69,196,8
1113,385.5,56,2.4,57,50,78,77,70.5,10
1114,108,83,23.4,84,80,100,87,3,7
1115,108,83,28.2,84,83,89,91,8,64
1116,240.5,72,8.6,72,78,89,89,117,10
1117,410.75,78,8.4,79,73,89,84,3.75,9
1118,118.14,60,9,60,73,89,80,3.41,86
1119,154,83,23.5,84,83,89,91,5,9
1120,329.6,89,3,96,73,100,84,47.6,8
1121,64,83,24.8,84,78,89,89,4,11
1122,539.29,63,6.2,63,80,67,87,324.79,41
1123,208.22,61,7.6,62,73,78,80,81.83,3
1124,282.09,85,2.2,85,53,89,66,95.96,4
1125,470,94,12.4,98,73,78,84,1,5
1126,220.96,87,11.1,95,53,89,66,40.44,2
1127,146,90,6.7,97,73,78,84,12.67,2
1128,243,90,8.1,96,80,100,83,19.75,6
1129,3997,90,1.7,90,73,78,84,11.4,8
1130,181.12,95,11.3,99,53,100,71,37.41,89
1131,191,84,5.4,84,53,89,66,97,2
1132,126.5,14,6.3,14,60,78,69,65.09,8
1133,192.5,86,8.6,86,73,78,84,3.5,10
1134,295.6,100,1.1,100,67,100,82,45.2,5
1135,329.43,86,1.2,86,53,89,66,101.17,4
1136,133.21,55,8,56,60,67,79,10.42,88
1137,396.75,78,7.7,79,73,89,80,4,10
1138,185.33,63,9.7,63,80,100,87,107.66,12
1139,685.86,22,3.2,22,33,89,59,22.14,3
1140,266.74,85,4.4,86,53,89,66,82.44,10
1141,425,56,6.1,56,58,78,80,10,10
